cast,director,id,budget,genres,imdb_id,original_language,popularity,poster_path,production_companies,release_date,revenue,status,title,imdb_rating
Leonardo DiCaprio,Martin Scorsese,2567,116000000.0,Drama,0338751,en,9.86738,/3MKBQgIHI5DPVNvryiTesskS5mf.jpg,Miramax Films,2004-12-17,102000000.0,Released,The Aviator,7.0
Gerard Butler,Joel Schumacher,9833,70000000.0,Music,0293508,en,7.682562,/oJc4DICMlyowwc45j0SQBmvGdTe.jpg,Odyssey Entertainment,2004-12-08,154648887.0,Released,The Phantom of the Opera,7.0
Ben Stiller,Jay Roach,693,80000000.0,Comedy,0290002,en,11.876386,/xHAqB06iL5D6HyOS6QpgyKkRQHD.jpg,DreamWorks SKG,2004-12-22,516642939.0,Released,Meet the Fockers,6.1
Michael Keaton,Geoffrey Sax,11804,10000000.0,Drama,0375210,en,6.143324,/jilH5XTvUdF8vCo4aCWscctGG7V.jpg,Universal Pictures,2005-01-07,91196419.0,Released,White Noise,5.6
Jane Alexander,Lynne Littman,21259,1500000.0,Action,0086429,en,8.923953,/uMhDMMiO3UAYFVeIQ6cyYLgFHp3.jpg,Paramount Pictures,1983-11-04,2044892.0,Released,Testament,6.3
Ben Lyon,James Whale,22301,3950000.0,Action,0020960,en,5.276546,/cKB8dhTMc1WdVJKhg9oDQWNGaNv.jpg,The Caddo Company,1930-11-15,8000000.0,Released,Hell's Angels,6.1
Jack Nicholson,Bob Rafelson,39472,30.0,Comedy,0104804,en,0.8333299999999999,/2gHHCyhBi1sIQvMLZP6rSfDNYBL.jpg,American Filmworks,1992-07-17,4.0,Released,Man Trouble,4.7
Gary Cooper,Howard Hawks,16442,1400000.0,Action,0034167,en,3.336494,/2oQZp8RMxUNW6NwE1HdZuy8kWvV.jpg,Warner Bros.,1941-07-02,16361885.0,Released,Sergeant York,7.1
Bob Holt,Ralph Bakshi,16220,1200000.0,Animation,0076929,en,2.9147380000000003,/yL6IrU7PNIYPrd5fXexCHVwS3B5.jpg,Twentieth Century Fox Film Corporation,1977-02-09,9000000.0,Released,Wizards,6.4
Jennifer Garner,Rob Bowman,9947,43000000.0,Action,0357277,en,13.802674,/fHwqiCBXLUr61aenmuLGolfKNZY.jpg,Twentieth Century Fox Film Corporation,2005-01-13,56681566.0,Released,Elektra,4.9
Frankie Muniz,Frederik Du Chau,6439,30000000.0,Comedy,0376105,en,4.8170519999999994,/31AtBlZuMkcWu4MOUfwBBpqeLAc.jpg,Alcon Entertainment,2005-01-06,93772522.0,Released,Racing Stripes,5.1
Samuel L. Jackson,Thomas Carter,7214,30000000.0,Drama,0393162,en,11.093736999999999,/8c6BeOIrDStz2aiPceYdI5sd9pL.jpg,Paramount Pictures,2005-01-14,76669806.0,Released,Coach Carter,7.3
Barbra Streisand,Frank Pierson,19610,6000000.0,Drama,0075265,en,2.447359,/A00tHQNp4p2onfKo9m5lJnqfqwk.jpg,Barwood Films,1976-12-16,161000000.0,Released,A Star Is Born,5.7
Marc Singer,Sylvio Tabet,27549,6000000.0,Action,0101412,en,4.038283,/AkvSKhzkWOOQGxe7I3LOaASiD3x.jpg,Les Films 21,1991-06-08,869325.0,Released,Beastmaster 2: Through the Portal of Time,4.6
Charlie Sheen,Adam Rifkin,10694,26000000.0,Comedy,0109402,en,14.362544,/d45y1No7drszD304ncZKYDRdiU7.jpg,Twentieth Century Fox Film Corporation,1994-03-04,8009329.0,Released,The Chase,5.6
Ethan Hawke,Jean-François Richet,8978,30000000.0,Thriller,0398712,en,11.552956,/slEQz6DLEQ7YbbDfjZYMEU0qBnK.jpg,Rogue Pictures,2005-01-19,35294470.0,Released,Assault on Precinct 13,6.0
Ice Cube,Brian Levant,11637,32000000.0,Adventure,0368578,en,9.756822,/e081B8b8ZCAfeyof5Zm6dNwJOmp.jpg,Columbia Pictures,2005-01-20,97918663.0,Released,Are We There Yet?,5.2
Christian Slater,Uwe Boll,12142,20000000.0,Action,0369226,en,5.871243,/3HsprIjUEwYfnlEf7jumGm037Bk.jpg,Boll Kino Beteiligungs GmbH & Co. KG,2005-01-28,10442808.0,Released,Alone in the Dark,3.1
Robert De Niro,John Polson,11096,25000000.0,Horror,0382077,en,6.102059,/g8qIjDUzru1c0reqca7dJ6cmte8.jpg,Twentieth Century Fox Film Corporation,2005-01-27,122644820.0,Released,Hide and Seek,6.1
Emily Deschanel,Stephen T. Kay,8968,20000000.0,Thriller,0357507,en,9.704289,/uG61rNRVfBx7sHJp42wlN5yLouU.jpg,Ghost House Pictures,2005-02-04,67192859.0,Released,Boogeyman,4.6
Debra Messing,Clare Kilner,6961,15000000.0,Comedy,0372532,en,5.615303,/A2m90ko1FCnJqEkpbHwMq3BDgx6.jpg,26 Films,2005-02-04,47175038.0,Released,The Wedding Date,6.2
Robert Patrick,James Yukich,2436,3500000.0,Action,0106761,en,5.190767,/yv21myb4k32qUhuEmuCg1uYiOOC.jpg,Gramercy Pictures,1994-11-04,2341309.0,Released,Double Dragon,3.9
Michael Bonsignore,Elliot Greenebaum,193704,500.0,Comedy,0361322,en,0.261278,/mAnI9GWTeb57kCXut0LpShep2WC.jpg,,2005-02-02,41.0,Released,Assisted Living,7.5
Will Smith,Andy Tennant,8488,70000000.0,Comedy,0386588,en,13.350760000000001,/wY1AsrhhymgxVruhkPtfBoLnUA3.jpg,Columbia Pictures Corporation,2005-02-10,368100420.0,Released,Hitch,6.3
Dennis Hopper,Fenton Bailey,12228,2000000.0,History,0418753,en,3.21768,/n4WC3zbelz6SG7rhkWbf8m9pMHB.jpg,,2005-02-11,653621.0,Released,Inside Deep Throat,6.8
Keanu Reeves,Francis Lawrence,561,100000000.0,Drama,0360486,en,9.615691,/qYTerimWp1t1zSEKknn9mByhwbX.jpg,Village Roadshow Pictures,2005-02-08,230884728.0,Released,Constantine,6.6
Jeff Daniels,Wayne Wang,17880,14000000.0,Comedy,0317132,en,6.067722,/oMUFS7HmIyTeui5xuoIEkPYTWC8.jpg,Twentieth Century Fox Film Corporation,2005-02-18,32645546.0,Released,Because of Winn-Dixie,6.1
Hedy Lamarr,Cecil B. DeMille,29993,3000000.0,Drama,0041838,en,2.528638,/wPjTEiPkccCyh4xm2aCDXesysOe.jpg,Paramount Pictures,1949-12-21,11500000.0,Released,Samson and Delilah,6.1
Portia de Rossi,Wes Craven,10012,35000000.0,Horror,0257516,en,8.949722,/pxNMDLvgk0XhYZHBeJ3i0t6p3Tl.jpg,Craven-Maddalena Films,2005-02-25,19294901.0,Released,Cursed,5.1
Vin Diesel,Adam Shankman,10022,56000000.0,Action,0395699,en,7.81645,/mHFWjLbJYWFxgrfTAHgbLbVcFug.jpg,Walt Disney Pictures,2005-03-04,113006880.0,Released,The Pacifier,5.8
John Travolta,F. Gary Gray,4551,53000000.0,Comedy,0377471,en,13.314232999999998,/ekKCH7Zkb5ZTr1f1AczZY23FH.jpg,Double Feature Films,2005-03-04,95226116.0,Released,Be Cool,5.4
Bruce Willis,Florent-Emilio Siri,2026,52000000.0,Mystery,0340163,en,9.686638,/simhaVNOea3uhRUM0gT8WdidEto.jpg,Miramax Films,2005-03-10,77944725.0,Released,Hostage,6.2
Robin Williams,Chris Wedge,9928,75000000.0,Animation,0358082,en,12.949715,/12n6dEayPtv7CqgbeSkznFQSKzh.jpg,Blue Sky Studios,2005-03-10,260696994.0,Released,Robots,6.0
Danny Glover,Morgan Freeman,76264,12000000.0,Drama,0106464,en,0.074126,/iCxStM08iy1c5Y5211HLKDEJA0I.jpg,,1993-09-16,212483.0,Released,Bopha!,0.0
Michael Crawford,Charles Grosvenor,33539,13000000.0,Animation,0107745,en,3.14419,/hfys5FQ9WhZZdO3dxPY54AG7iMR.jpg,Twentieth Century Fox Film Corporation,1993-06-18,6582052.0,Released,Once Upon a Forest,6.2
John Wayne,John Wayne,22377,7000000.0,War,0063035,en,9.391981,/u91Cg8x4jqnuG1rNvYAekwx4bAg.jpg,Batjac Productions,1968-07-04,11000000.0,Released,The Green Berets,5.8
Michelle Trachtenberg,Tim Fywell,13374,25000000.0,Drama,0396652,en,9.313353999999999,/b8ec4CS0rMx4w0HJQZmTdJ4yhWq.jpg,Walt Disney Pictures,2005-03-17,27645491.0,Released,Ice Princess,5.9
Bernie Mac,Kevin Rodney Sullivan,11638,35000000.0,Comedy,0372237,en,6.71898,/edxlUrSaeVYkG1VfQlceXcWeRdR.jpg,Columbia Pictures,2005-03-25,68915888.0,Released,Guess Who,5.5
Kimberly Elise,Michael Schultz,44634,3000000.0,Drama,0399901,en,0.129004,/l8u2MKPrYhL3IYNspJGYBKcBxmm.jpg,,2004-09-30,6804016.0,Released,Woman Thou Art Loosed,5.0
Ed Harris,Alex Cox,28448,5800000.0,Drama,0096409,en,1.799311,/Aj2UFC6ZZPSyMBUs6p3bpbbFJnz.jpg,In-Cine Compania Industrial Cinematografica,1987-12-04,257043.0,Released,Walker,6.4
Daniel Day-Lewis,Rebecca Miller,17113,1500000.0,Drama,0357110,en,4.1732309999999995,/8gJATVMk0P6tiGprjBWdYxBRrSn.jpg,Elevation Filmworks,2005-03-25,712294.0,Released,The Ballad of Jack and Rose,6.5
Jessica Alba,Robert Rodriguez,187,40000000.0,Action,0401792,en,15.010525,/vKJVGOKPyWqp9d2EX5NH1liqRqR.jpg,Dimension Films,2005-04-01,158733820.0,Released,Sin City,7.2
Queen Latifah,Bille Woodruff,14177,25000000.0,Comedy,0388500,en,6.795949,/44vECj9Ntzfya4iGWTHN2QKTdrq.jpg,Metro-Goldwyn-Mayer (MGM),2005-06-02,36351350.0,Released,Beauty Shop,5.4
Matthew McConaughey,Breck Eisner,7364,130000000.0,Action,0318649,en,8.946242999999999,/xB5JjL6wLzq5goIWTPoJ4tFreL5.jpg,Paramount Pictures,2005-04-06,119269486.0,Released,Sahara,5.7
Drew Barrymore,Bobby Farrelly,11431,30000000.0,Comedy,0332047,en,6.734064999999999,/kuugk93pYPqOsEW2R5C7n8gy2QK.jpg,Fox 2000 Pictures,2005-04-06,50451307.0,Released,Fever Pitch,5.9
Sylvester Stallone,Bob Clark,16551,28000000.0,Comedy,0088001,en,5.415639,/hvUWHNMRWDSuK1lV5YbLTovq6L9.jpg,Twentieth Century Fox Film Corporation,1984-06-22,21435321.0,Released,Rhinestone,4.9
Julie Andrews,George Roy Hill,14689,15000000.0,Drama,0060491,en,3.210693,/10AVx4V6zVszw75VGC0VCvVfRe4.jpg,The Mirisch Corporation,1966-10-10,34562222.0,Released,Hawaii,5.8
Charles Coburn,Henry King,84084,2995000.0,Romance,0037465,en,0.773081,/2JhNRlLVc54z64TlCnH3TLZdSv9.jpg,Twentieth Century Fox Film Corporation,1944-08-01,2000000.0,Released,Wilson,5.5
Martin Freeman,Garth Jennings,7453,50000000.0,Adventure,0371724,en,13.257254999999999,/fOb4cJMhnZ11BoHNUii3Vcfo3XU.jpg,Spyglass Entertainment,2005-01-15,104478416.0,Released,The Hitchhiker's Guide to the Galaxy,6.6
Ryan Reynolds,Andrew Douglas,10065,19000000.0,Horror,0384806,en,13.088552,/cZW2ajrHSiA0Ar2o00g4ezUYqZX.jpg,Platinum Dunes,2005-04-15,108047131.0,Released,The Amityville Horror,6.0
Gene Wilder,Robert Aldrich,16972,9200000.0,Western,0079180,en,7.085211999999999,/oWCCqyCwMJX7H85i3CJqShRaNky.jpg,Warner Bros.,1979-07-06,9346177.0,Released,The Frisco Kid,6.0
Ashton Kutcher,Nigel Cole,8976,30000000.0,Comedy,0391304,en,10.596719,/anrhVr6lZqesL1HDgmX06Oo86R.jpg,Mile High Productions,2005-04-22,42886719.0,Released,A Lot Like Love,6.5
Ice Cube,Lee Tamahori,11679,60000000.0,Action,0329774,en,19.144610999999998,/sNnciVEuolaZoIzn5v2rP0pjiL0.jpg,Original Film,2005-04-27,71073932.0,Released,xXx: State of the Union,4.7
Orlando Bloom,Ridley Scott,1495,130000000.0,Drama,0320661,en,16.296471,/aB4urkgTxBURJMUkd0kceDD7FUM.jpg,Studio Babelsberg,2005-05-03,211643158.0,Released,Kingdom of Heaven,6.6
Elisha Cuthbert,Jaume Collet-Serra,10066,40000000.0,Horror,0397065,en,7.163099000000001,/uM1RebQywM5PPYsauayefpXGxVk.jpg,Village Roadshow Pictures,2005-04-30,68766121.0,Released,House of Wax,5.5
Sandra Bullock,Paul Haggis,1640,6500000.0,Drama,0375679,en,9.785147,/pG8LL4LYMCr5uikhx9rewrW8352.jpg,Lionsgate,2004-01-13,98410061.0,Released,Crash,7.2
Clark Gable,W.S. Van Dyke,43881,1300000.0,Music,0028216,en,0.7701640000000001,/zQF1UDB0ck4dRfKAn4XixGrCkjx.jpg,Metro-Goldwyn-Mayer (MGM),1936-06-26,5273000.0,Released,San Francisco,7.0
Jet Li,Louis Leterrier,10027,45000000.0,Action,0342258,en,7.90583,/hfyZgFOjZAk10YlsRl9krBMuQ9K.jpg,Canal Plus,2005-02-02,50871113.0,Released,Unleashed,6.6
Ewan McGregor,George Lucas,1895,113000000.0,Science Fiction,0121766,en,13.165420999999998,/tgr5Pdy7ehZYBqBkN2K7Q02xgOb.jpg,Lucasfilm,2005-05-17,850000000.0,Released,Star Wars: Episode III - Revenge of the Sith,7.1
Will Ferrell,Jesse Dylan,9981,45000000.0,Romance,0384642,en,9.875573,/dUuB69V9QTbvRFCasweftCQwiV.jpg,Universal Pictures,2005-05-13,56070433.0,Released,Kicking & Screaming,5.6
Jennifer Lopez,Robert Luketic,4379,43000000.0,Romance,0369735,en,6.328385,/5GSLdahlqJX1Mb6l9vJI6tXQGaS.jpg,New Line Cinema,2005-05-13,154749918.0,Released,Monster-in-Law,5.6
Kieran O'Brien,Michael Winterbottom,27,1000000.0,Drama,0411705,en,18.847707,/bvGyYmmnQG5NPP7m2nuLhaiC8LH.jpg,Revolution Films,2004-07-16,1574623.0,Released,9 Songs,5.1
Ben Stiller,Eric Darnell,953,75000000.0,Family,0351283,en,16.136217000000002,/2YiESGB68BGQSAFvfJxBi774sc4.jpg,DreamWorks SKG,2005-05-25,532680671.0,Released,Madagascar,6.6
Shane McDermott,Rob Bowman,13064,2600000.0,Action,0106233,en,11.600224,/7QurLRJBO39eqwkLsGomuQqHL3b.jpg,,1993-09-17,2850263.0,Released,Airborne,6.1
Stellan Skarsgård,Paul Schrader,12700,30000000.0,Horror,0449086,en,7.892677000000001,/3jIQOCB8ghrxvfWzSjzNv41LR9P.jpg,Morgan Creek Productions,2005-05-20,251495.0,Released,Dominion: Prequel to the Exorcist,4.8
Adam Sandler,Peter Segal,9291,82000000.0,Comedy,0398165,en,7.349842999999999,/ag6q9euZABqbHtbDhoRT9xEYltP.jpg,Paramount Pictures,2005-05-19,190320568.0,Released,The Longest Yard,6.2
Keenen Ivory Wayans,David Hogan,34309,25000000.0,Action,0119709,en,10.323838,/qOjvRe4duTtzCEVc8758BBcz925.jpg,New Line Cinema,1997-10-10,11838218.0,Released,Most Wanted,5.8
Russell Crowe,Ron Howard,921,88000000.0,Romance,0352248,en,6.363884,/xZhumK43Z6jmwCWglh7uHcpkqdb.jpg,Miramax Films,2005-06-02,108539911.0,Released,Cinderella Man,7.3
Amber Tamblyn,Ken Kwapis,9779,25000000.0,Drama,0403508,en,9.263964999999999,/dRNSxq5OqxaBLdQwarG4xMmDLAr.jpg,DiNovi Pictures,2005-06-01,39053061.0,Released,The Sisterhood of the Traveling Pants,6.3
Emile Hirsch,Catherine Hardwicke,9787,25000000.0,Drama,0355702,en,4.350048999999999,/k1WjRObfqZV7EfmhsnUmhx88EAa.jpg,Columbia Pictures,2005-06-03,13411957.0,Released,Lords of Dogtown,7.0
Angelina Jolie,Doug Liman,787,110000000.0,Action,0356910,en,15.724373000000002,/dqs5BmwSULtB28Kls3IB6khTQwp.jpg,Weed Road Pictures,2005-06-07,478207520.0,Released,Mr. & Mrs. Smith,6.5
Taylor Lautner,Robert Rodriguez,14199,50000000.0,Adventure,0424774,en,6.477862,/wRwwPkulIpViuq6DsrPabb30lCD.jpg,Troublemaker Studios,2005-06-10,69425966.0,Released,The Adventures of Sharkboy and Lavagirl,4.4
Paul Kaye,Michael Dowse,12109,2000000.0,Drama,0388139,en,2.812182,/4rnfaI7J029SYIXp0EEUAXZtGRz.jpg,,2004-09-12,120620.0,Released,It's All Gone Pete Tong,7.1
Robert Taylor,Mervyn LeRoy,11620,8250000.0,Drama,0043949,en,11.840985,/nTNT1V3YR1GdFhAMQGbvJNxPeJZ.jpg,Metro-Goldwyn-Mayer (MGM),1951-11-08,30000000.0,Released,Quo Vadis,7.0
Christian Bale,Christopher Nolan,272,150000000.0,Action,0372784,en,28.505340999999998,/dr6x4GyyegBWtinPBzipY02J2lV.jpg,DC Comics,2005-06-10,374218673.0,Released,Batman Begins,7.5
Lindsay Lohan,Angela Robinson,11451,50000000.0,Comedy,0400497,en,9.35239,/a0zQJrWYHiUC6EzTofznsBKWzh0.jpg,Walt Disney Pictures,2005-06-22,66002004.0,Released,Herbie Fully Loaded,5.1
Simon Baker,George A. Romero,11683,15000000.0,Horror,0418819,en,9.478117,/1VYvkSiyJg9Za2R5KSHjUygLKEq.jpg,Universal Pictures,2005-06-24,46770602.0,Released,Land of the Dead,6.0
Nicole Kidman,Nora Ephron,9722,85000000.0,Comedy,0374536,en,9.276085,/auUAybijSJ72XuTaPgh0EhvyJ13.jpg,Columbia Pictures Corporation,2005-06-21,131426169.0,Released,Bewitched,4.8
Paul Newman,Robert Wise,28000,1920000.0,Drama,0049778,en,2.747776,/kKB0luk93YHcacj1kgsqxSU608G.jpg,Metro-Goldwyn-Mayer (MGM),1956-07-03,3360000.0,Released,Somebody Up There Likes Me,6.8
Jill Clayburgh,Paul Mazursky,38731,2515000.0,Drama,0078444,en,1.148295,/3HBWipP8b3joa4zjCeiwBT2F1IW.jpg,Twentieth Century Fox Film Corporation,1978-05-26,24000000.0,Released,An Unmarried Woman,6.1
Tom Cruise,Steven Spielberg,74,132000000.0,Adventure,0407304,en,19.929377,/xXMM9KY2eq1SDOQif9zO91YOBA8.jpg,Paramount Pictures,2005-06-28,591739379.0,Released,War of the Worlds,6.2
Martin Lawrence,Steve Carr,7233,45000000.0,Comedy,0376108,en,4.373457,/xBj0fdVEkibf4G0kjhVsxeGiWGu.jpg,Twentieth Century Fox Film Corporation,2005-07-01,16809014.0,Released,Rebound,5.2
Jennifer Connelly,Walter Salles,9009,30000000.0,Drama,0382628,en,6.53565,/62Gtqvje0qhTBTBoDxJRMPePyHM.jpg,Vertigo Entertainment,2005-06-27,25473093.0,Released,Dark Water,5.3
Ioan Gruffudd,Tim Story,9738,100000000.0,Action,0120667,en,19.382082,/aJwUBmUA11lkNVSJ3if3h3xHSFd.jpg,Twentieth Century Fox Film Corporation,2005-06-29,330579719.0,Released,Fantastic Four,5.5
Joe Bishop,Henry Alex Rubin,14278,300000.0,Documentary,0436613,en,1.6879009999999999,/qeYmisWa9CHT2GRv9dr5gJ3J9rP.jpg,Thinkfilm,2005-07-22,1750211.0,Released,Murderball,6.9
Owen Wilson,David Dobkin,9522,40000000.0,Comedy,0396269,en,11.100597,/5vMEXtz1DXgxFsv8pgFFGuOlI8V.jpg,New Line Cinema,2005-07-14,285176741.0,Released,Wedding Crashers,6.4
Terrence Howard,Craig Brewer,10476,8000000.0,Drama,0410097,en,7.422267,/2LCm2B02i7dNDWqoOBDmiZTEuyl.jpg,MTV Films,2005-07-22,23563727.0,Released,Hustle & Flow,6.9
Dylan McDermott,Richard Stanley,11309,1500000.0,Horror,0099740,en,6.026159,/nsFm5xniViTVr1oVUpKmgvlAOEA.jpg,Palace Pictures,1990-09-14,5728953.0,Released,Hardware,5.6
Ewan McGregor,Michael Bay,1635,126000000.0,Action,0399201,en,11.443647,/erprD7GIkvZz2KM4Z35eyTJKZMI.jpg,DreamWorks SKG,2005-07-20,162949164.0,Released,The Island,6.5
Billy Bob Thornton,Richard Linklater,13341,30000000.0,Comedy,0408524,en,4.469459,/25zNjE9CCnLQNnUchBAsVLFiPOL.jpg,Paramount Pictures,2005-07-22,34252847.0,Released,Bad News Bears,5.7
Michael Angarano,Mike Mitchell,11459,35000000.0,Adventure,0405325,en,8.061423,/ddskSEIu1B2PwodOzZNWB5YVQzq.jpg,Walt Disney Pictures,2005-07-29,86369815.0,Released,Sky High,5.8
Josh Lucas,Rob Cohen,10048,135000000.0,Action,0382992,en,13.890179999999999,/tiezxIq6TJO4B09c13Z8a675dDy.jpg,Laura Ziskin Productions,2005-07-28,76932943.0,Released,Stealth,4.9
Diane Lane,Gary David Goldberg,11648,30000000.0,Romance,0417001,en,9.378926,/252PdRj3y2S05DC4oSf2qk2vva3.jpg,Team Todd,2005-07-21,58405313.0,Released,Must Love Dogs,5.8
Nathan Fillion,Joss Whedon,16320,39000000.0,Science Fiction,0379786,en,11.919995,/1Hq659V31ER9pQQvVBUUJbwR7NT.jpg,Universal Pictures,2005-08-25,38869464.0,Released,Serenity,7.4
Bill Murray,Jim Jarmusch,308,10000000.0,Comedy,0412019,en,6.589303999999999,/pvtdRUpJE6YjIi8BLEZ7jhEdeN1.jpg,Bac Films,2005-05-17,45742101.0,Released,Broken Flowers,6.8
Asia Argento,Asia Argento,26579,74050.0,Drama,0368774,en,2.789574,/uIcCwoIOEyb6xczejWx3bNRjEx0.jpg,Wild Bunch,2004-09-15,176153.0,Released,The Heart is Deceitful Above All Things,5.7
Matthew Le Nevez,Brett Leonard,18882,7500000.0,Action,0290747,en,6.1195900000000005,/tKr7NAq9P1kpAcjZk0PdNjkSxfu.jpg,Lions Gate Films,2005-04-21,143000.0,Released,Man-Thing,4.0
Johnny Knoxville,Jay Chandrasekhar,6519,50000000.0,Action,0377818,en,9.039467,/ts0KZTwWfpaPm4X6jaus3xBV8gN.jpg,Village Roadshow Pictures,2005-08-05,110803676.0,Released,The Dukes of Hazzard,5.1
Rob Schneider,Mike Bigelow,11453,22000000.0,Comedy,0367652,en,5.341117,/1P8fWex0NzgtPE4cgIUDHrVSARM.jpg,Columbia Pictures Corporation,2005-08-06,22400154.0,Released,Deuce Bigalow: European Gigolo,4.6
Kate Hudson,Iain Softley,9913,43000000.0,Drama,0397101,en,10.947957,/kP7s8PGey0E36JaFoFq2d3gRKNY.jpg,Universal Pictures,2005-07-29,91974818.0,Released,The Skeleton Key,6.4
Mark Wahlberg,John Singleton,8292,45000000.0,Action,0430105,en,6.8410899999999994,/spb6ir8Z1PzheaxagpCELAhZG4O.jpg,Paramount Pictures,2005-08-11,92374674.0,Released,Four Brothers,6.7
Benjamin Bratt,John Dahl,13922,80000000.0,Action,0326905,en,14.987901999999998,/o4ZdK0xbx6qKxSYQzo90w3PbdPU.jpg,Lawrence Bender Productions,2005-08-12,10166502.0,Released,The Great Raid,6.8
Steve Carell,Judd Apatow,6957,26000000.0,Comedy,0405422,en,11.519662,/kFXfr0ioXRfxz4AvQ6RJ7iFF6PI.jpg,Universal Pictures,2005-08-11,109449237.0,Released,The 40 Year Old Virgin,6.2
Rachel McAdams,Wes Craven,11460,26000000.0,Horror,0421239,en,6.336926999999999,/rTDa8Ald7iiES01zJJkcM9ikd0l.jpg,DreamWorks SKG,2005-08-04,57891803.0,Released,Red Eye,6.2
Ewan McGregor,Gary Chapman,14175,35000000.0,Animation,0361089,en,11.836827,/sqL1X8InstIQralJt78tW3yX9zj.jpg,Vanguard Films,2005-03-25,19478106.0,Released,Valiant,5.2
Heath Ledger,Terry Gilliam,4442,88000000.0,Adventure,0355295,en,15.66148,/g6EgJUwwQre5RsvFj2hDsLzXUsH.jpg,The Weinstein Company,2005-08-26,105316267.0,Released,The Brothers Grimm,5.6
Cole Hauser,Bruce Hunt,9042,30000000.0,Action,0402901,en,8.077253,/6UE07AsyGzhiI6mcidlIiAkHlX0.jpg,Lakeshore Entertainment,2005-08-25,15007991.0,Released,The Cave,5.2
Kip Pardue,Meiert Avis,17926,9000000.0,Comedy,0434424,en,1.494688,/jfUDwW8GMsEA9BeWRMdRc1MOJ5b.jpg,Lakeshore Entertainment,2005-08-26,1046166.0,Released,Undiscovered,4.5
Ralph Fiennes,Fernando Meirelles,1985,25000000.0,Drama,0387131,en,11.556484,/r7QOXMcuIqZUeIVXVc4BCZrd9ni.jpg,Studio Babelsberg,2005-08-31,82466670.0,Released,The Constant Gardener,6.9
Jason Statham,Louis Leterrier,9335,32000000.0,Action,0388482,en,11.359658999999999,/bZKkwfQf4mHYlNbmViNjmAN60zY.jpg,Twentieth Century Fox Film Corporation,2005-08-02,85167639.0,Released,Transporter 2,6.2
Reese Witherspoon,Mark Waters,9007,58000000.0,Comedy,0425123,en,8.351773,/uEsBrbVmIk4o7GZHAbem4V9jO3a.jpg,DreamWorks SKG,2005-09-16,102854431.0,Released,Just Like Heaven,6.5
Gwyneth Paltrow,John Madden,9777,20000000.0,Drama,0377107,en,7.9839020000000005,/epdaSTJ7sPeXrDaaRE4oefTqXqv.jpg,Miramax Films,2005-09-05,7535331.0,Released,Proof,6.2
Nicolas Cage,Andrew Niccol,1830,42000000.0,Crime,0399295,en,8.745216000000001,/nwPUI9WlYtDmE5VO6eEFCfrNXWl.jpg,Saturn Films,2005-09-16,24127895.0,Released,Lord of War,7.0
Julian Morris,Jeff Wadlow,10092,1000000.0,Horror,0384286,en,9.454335,/s9eaVjgtFAiMpQac6I1vle6zcy5.jpg,Universal Pictures,2005-09-16,10047674.0,Released,Cry_Wolf,5.6
Elijah Wood,Liev Schreiber,340,7000000.0,Comedy,0404030,en,7.738924000000001,/A3uFw8whRO8Td2pkTRMGlbIh4Op.jpg,Stillking Films,2005-09-16,2697930.0,Released,Everything is Illuminated,7.4
Dwayne Johnson,Andrzej Bartkowiak,8814,60000000.0,Adventure,0419706,en,11.953553,/7oZj7PCNh3G8xo9xs33suIpubv8.jpg,Di Bonaventura Pictures,2005-10-20,55987321.0,Released,Doom,5.0
Keira Knightley,Tony Scott,9923,50000000.0,Action,0421054,en,6.394143,/hD1PBfaTmNXKeDzWbaMtlIqKD4P.jpg,New Line Cinema,2005-09-22,22944502.0,Released,Domino,6.0
Ryan Reynolds,Rob McKittrick,7553,3000000.0,Comedy,0348333,en,5.054419,/3cyqShU9PGMtTpQgnV7Um3nEOmk.jpg,L.I.F.T. Production,2005-10-07,18637690.0,Released,Waiting...,6.2
Charlize Theron,Karyn Kusama,8202,62000000.0,Action,0402022,en,12.201912,/3rKw2QInyaACZ6wnqSg4nAXgKal.jpg,Paramount Pictures,2005-11-30,52304001.0,Released,Æon Flux,5.4
Robert Redford,Lasse Hallström,1947,30000000.0,Drama,0350261,en,7.761953999999999,/1JlARTYgpA5F0UxhYn7kbEeSdco.jpg,Miramax Films,2005-09-09,18618284.0,Released,An Unfinished Life,6.7
Laura Linney,Scott Derrickson,8643,19000000.0,Crime,0404032,en,10.966014999999999,/lDffYgWFiAfA7ztBW6R4LWdjXK6.jpg,Lakeshore Entertainment,2005-09-09,144216468.0,Released,The Exorcism of Emily Rose,6.3
Jodie Foster,Robert Schwentke,9315,55000000.0,Thriller,0408790,en,12.419851,/pZetr5lKqN12sRLDvgW7UUxfYtj.jpg,Imagine Entertainment,2005-09-22,223387299.0,Released,Flightplan,6.1
Johnny Depp,Tim Burton,3933,40000000.0,Romance,0121164,en,12.920032,/o9GbcdP7rOg2m1NyUnUR3ZwNcTE.jpg,Warner Bros.,2005-09-09,117195061.0,Released,Corpse Bride,7.2
Viggo Mortensen,David Cronenberg,59,32000000.0,Drama,0399146,en,11.119707,/mz1qCHXxTUJm2AqOdW3IIpwYdo3.jpg,New Line Cinema,2005-09-23,60740827.0,Released,A History of Violence,6.9
Barney Clark,Roman Polanski,257,50000000.0,Crime,0380599,en,12.369935,/ggQoLWChnmYaSdY1anfS6GqATNO.jpg,R.P. Productions,2005-09-23,42093706.0,Released,Oliver Twist,6.7
